uuid,url,title,brand,images,date_stored,selling_price,star_rating,size,colour,mrp,product_detials,set_product_price,meta_data,category,product_code,competitor
00193c0f-94ea-4cc4-a5ae-ae915f6cca2d,https://udaan.com/listing/TLCTSBGJ6W12NLPQHTFDZVKLS2WXRKQ,Zulements 100% Bio Washed Cotton Round Neck Graphic Print T-Shirt for Men,Zulements,"https://udaan.azureedge.net/products/wuzytjolhfx8qlzfcgrs.jpg,https://udaan.azureedge.net/products/1g0k1ca9cyhlimkw0le7.jpg,https://udaan.azureedge.net/products/u06t25pg6nr9qhrw2v2e.jpg,https://udaan.azureedge.net/products/ampddg2wouqfxvk0pma2.jpg,https://udaan.azureedge.net/products/atgcofypkh81jjd1fxow.jpg,https://udaan.azureedge.net/products/drkd5okuluu9mbxe7ks1.jpg,https://udaan.azureedge.net/products/6v19d7u4ap7v6kqiy0gp.jpg,https://udaan.azureedge.net/products/22rnpnmfs3iglta4kof7.jpg,https://udaan.azureedge.net/products/6hpukhup2gaqrwl2gamz.jpg",08-09-2022,0,4,,,0,"[{""Fabric"":[""100% Bio Washed Cotton""]},{""Clothing Design / Style"":[""Graphic Print T-Shirt""]},{""Size"":[""S"",""M"",""L"",""XL"",""2XL""]},{""Neck"":[""Round Neck""]},{""Ideal For"":[""Men""]},{""Country of Origin"":[""India""]},{""Sleeve"":[""Full Sleeves""]},{""Style Code"":[""ZB2B4-BR""]},{""GSM"":[""180""]},{""Collection Season"":[""All Seasons""]},{""Manufacturing Year"":[""01/2022""]},{""Packaging Type"":[""Poly Bag Packing""]},{""Trend"":[""Long Sleeve T Shirt""]}]",0,,Men's Garments,TLCTSBGJ6W12NLPQHTFDZVKLS2WXRKQ,udaan
00193d7b-815e-477a-806c-db66d6bc4ba1,https://www.bijnis.com/product/Shoe Bazar/1686638,Shoe Bazar 1120,Shoe,"https://ik.imagekit.io/shoekonnect/tr:w-500,tr:h-auto,pr-true/PRODUCTION/uploads/uploadfile_1-619fdbcb-d2e9-485f-9812-291e096afed2.jpeg,https://ik.imagekit.io/shoekonnect/tr:w-500,tr:h-auto,pr-true/PRODUCTION/uploads/uploadfile_2-46221282-534b-4a05-99b1-30a483be29d3.jpeg,https://ik.imagekit.io/shoekonnect/tr:w-500,tr:h-auto,pr-true/PRODUCTION/uploads/uploadfile_3-2726a98c-ca38-43e9-b714-5f082665de43.jpeg",24-07-2022,210,0,"42/3, 43/3, 44/3, 45/3",,499,"{""Category"":""Men Loafer Shoes"",""Color"":""Multicolor"",""Sole"":""PVC"",""Upper Material"":""Synthetic Net"",""Packaging Type"":""No Box"",""Made in"":""India""}",0,"{""moq"":""12 Pairs"",""achievements"":[],""retail"":""53%"",""sold_by"":""FOOTWEAR KING"",""gst"":"" ?25.20 (12.00% GST Benefit)"",""gst_selling_price"":""?235.2""}",men_Casuals,1686638,bijnis
0019ca1d-6979-4565-9d93-a6dffe52c52a,https://www.ajio.com/perfectblue-printed-cotton-saree-with-blouse-piece/p/464332011_green,Printed Cotton Saree with Blouse Piece,PERFECTBLUE,https://assets.ajio.com/medias/sys_master/root/20220514/gjy3/627ec7afaeb26921af7b7e6a/-473Wx593H-464332011-green-MODEL.jpg~^https://assets.ajio.com/medias/sys_master/root/20220514/tPTF/627ec7afaeb26921af7b7dea/-473Wx593H-464332011-green-MODEL2.jpg~^https://assets.ajio.com/medias/sys_master/root/20220514/N8rn/627ec7afaeb26921af7b7e03/-473Wx593H-464332011-green-MODEL3.jpg,08-08-2022,1800,0,FS,"green,maroon,olive,pink,brown,purple,red,blue,orange,yellow",5999,"Blouse piece length: 0.8 m,Saree length: 5.5 m,Package contains: 1 saree, 1 blouse piece,The last image gives a detailed look of the blouse piece that comes with this saree (The model is wearing a blouse from our in-house wardrobe),Cotton,Dry clean,Product Code: 464332011002",0,"{""MRP"":""Rs. 5,999.00 inclusive of all taxes(MRP changes as per size selection) (MRP changes as per size selection)"",""Net Qty"":""1 "",""Marketed By"":""PERFECTBLUE,1032-New sardar traders market,Sahara darwaja,surat395098 "",""Manufactured By"":""PERFECTBLUE,1032-New sardar traders market,Sahara darwaja,surat395099 "",""Country Of Origin"":""India "",""Customer Care Address"":""AJIO, c/o Reliance Retail Limited, SS Plaza, 74/2 Outer Ring Road, 29th Main Road, BTM 1st Stage, BTM Layout, Bangalore 560068, Karnataka, INDIA. Ph. 1800-889-9991. E-mail - customercare@ajio.com "",""Commodity"":""Women's Sarees ""}",Sarees,464332011_green,Ajio
0212ea84-5c6a-45bb-a7d4-316584879fbf,https://udaan.com/listing/TLCLS2T1JKYDGQB8HWZGX059PT2SSCF,BUY NOW,1KKA,"https://udaan.azureedge.net/products/59jjcrb724sw1qjam9my.jpg,https://udaan.azureedge.net/products/o072gvttkbc166npdlk8.jpg,https://udaan.azureedge.net/products/dvls3czi9hlmj5b6klgm.jpg,https://udaan.azureedge.net/products/1nz1ivk18xts6o3ifjok.jpg,https://udaan.azureedge.net/products/bizc3t7us11r05zsxv4i.jpg",08-01-2022,0,2.8,,,599,"[{""Clothing Design / Style"":[""Solid / Plain Shirt""]},{""Pattern"":[""Solid / Plain""]},{""Neck"":[""Collar""]},{""Sleeve"":[""Full Sleeves""]},{""Occasion"":[""Casual Wear""]},{""Fabric"":[""Cotton""]},{""Color"":[""Peach"",""Green""]},{""Size"":[""M"",""L"",""XL""]},{""Packaging Type"":[""With Box Packing""]},{""Ideal For"":[""Men""]},{""Country of Origin"":[""India""]},{""Style Code"":[""MULTI8""]},{""Trend"":[""Solid/Plain Shirts""]}]",0,,Men's Garments,TLCLS2T1JKYDGQB8HWZGX059PT2SSCF,udaan
02133382-1e63-4af3-ad63-4c5cb56941da,https://udaan.com/listing/TLWCJ1RB9G4034ZQPVGP8G5GDFTYVE4,Kids N Kidz Regular Fit Mid Rise Basic / Plain Jeans for Women Set Of 5,Kids N Kidz,https://udaan.azureedge.net/products/2t1liwndd67yqeo9bzj5.jpg~^https://udaan.azureedge.net/products/x6dq19z8smu57e4vv7vc.jpg~^,08-11-2022,464,3.5,"28,30,32,34,36",,2210,"[{""Fabric"":[""Denim Dobby""]},{""Clothing Design / Style"":[""Basic / Plain Jeans""]},{""Color"":[""Black""]},{""Size"":[""28"",""30"",""32"",""34"",""36""]},{""Rise"":[""Mid Rise""]},{""Fit"":[""Regular Fit""]},{""Wash Type"":[""Clean Look""]},{""Buttons"":[""5 Buttons""]},{""Distress"":[""Mid""]},{""Length of Jeans"":[""Cropped / Ankle Length""]},{""Ideal For"":[""Women""]},{""Country of Origin"":[""India""]},{""Closure"":[""Button and Zip""]},{""Style Code"":[""1""]},{""Stretch"":[""Stretchable""]},{""Pocket Type"":[""V Pocket""]},{""Manufacturing Year"":[""06/2022""]},{""Collection Season"":[""All Seasons""]}]",0,,Women's Western,TLWCJ1RB9G4034ZQPVGP8G5GDFTYVE4,udaan
02137f64-96c1-4117-9cd3-cbf267ba68d8,https://ajiobusiness.com/storefront/ProductDetails/464925222,Cotton Embroidered Palazzo  SuitSet,DIYAN PRINTS,~^https://assets.ajio.com/b2b/medias/sys_master/root/hbc/h11/61755142242334/7c4caa2c-97b9-423a-a680-a4667365236a-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h47/hd0/61755141849118/7c4caa2c-97b9-423a-a680-a4667365236a-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hd4/h13/61755140276254/7c4caa2c-97b9-423a-a680-a4667365236a-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h0b/h30/61755144798238/b657267b-6a08-4cb1-8047-48cddb71c9f6-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h84/hb0/61755142897694/b657267b-6a08-4cb1-8047-48cddb71c9f6-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h73/ha3/61755142373406/b657267b-6a08-4cb1-8047-48cddb71c9f6-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hbd/h4b/61755145846814/55dba07b-9f67-4751-8351-9a3b9875ff2d-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h0c/h41/61755145453598/55dba07b-9f67-4751-8351-9a3b9875ff2d-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hdb/hbf/61755144994846/55dba07b-9f67-4751-8351-9a3b9875ff2d-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hc3/h63/61755146633246/76ad11bb-f9a2-47fe-a52f-4108ee7da89b-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/ha1/h21/61755146436638/76ad11bb-f9a2-47fe-a52f-4108ee7da89b-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/ha8/h1d/61755146043422/76ad11bb-f9a2-47fe-a52f-4108ee7da89b-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/he1/hf1/61755147616286/c6d6f598-af64-4206-8cb9-69d4ba033f5c-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hd3/hce/61755147223070/c6d6f598-af64-4206-8cb9-69d4ba033f5c-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h4f/h7a/61755146895390/c6d6f598-af64-4206-8cb9-69d4ba033f5c-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hcf/h1b/61755148730398/8e9a51f4-154e-4945-aeaf-55d4ae7fdb75-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h76/he7/61755148337182/8e9a51f4-154e-4945-aeaf-55d4ae7fdb75-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hfa/h01/61755147812894/8e9a51f4-154e-4945-aeaf-55d4ae7fdb75-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/haa/h57/61755149647902/5cbb89c0-2091-4d20-b2f6-ce27b7d7413f-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hb1/hde/61755149385758/5cbb89c0-2091-4d20-b2f6-ce27b7d7413f-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hc8/hde/61755148927006/5cbb89c0-2091-4d20-b2f6-ce27b7d7413f-239Wx300H.jpg,28-09-2022,662,0,,,2999,"{""Set Type"":""Kurta, Bottomwear & Dupatta"",""Bottomwear Fabric"":""Cotton"",""Style Type"":""Straight"",""Sleeve Length"":""3/4th"",""Bottomwear Type"":""Palazzo"",""Accent"":""Embroidery"",""Inner Lining"":""Without Inner Lining""}",2648.96,,Kurta Suit Sets,464925222,Ajio_b
021423b5-96dd-4175-89e7-9ee7f3506d2d,https://www.ajio.com/encrustd-v-neck-t-shirt-with-logo-print/p/469182880_red,V-neck T-shirt with Logo Print,ENCRUSTD,https://assets.ajio.com/medias/sys_master/root/20220628/ETav/62bb160bf997dd03e2a4bd3c/-473Wx593H-469182880-red-MODEL.jpg~^https://assets.ajio.com/medias/sys_master/root/20220628/AiM9/62bb2339aeb26921af4d8f17/-473Wx593H-469182880-red-MODEL2.jpg~^https://assets.ajio.com/medias/sys_master/root/20220628/ofaq/62bb13c2aeb26921af4d253d/-473Wx593H-469182880-red-MODEL3.jpg,08-06-2022,1169,0,"XS,S,M,L,XL","red,multi,skin,dusky-green",1299,"Regular fit,Single jersey,Curved hem,Package contains: 1 t-shirt,Dry clean,100% polyester,Product Code: 469182880001",0,"{""MRP"":""Rs. 1,299.00 inclusive of all taxes(MRP changes as per size selection) (MRP changes as per size selection)"",""Marketed By"":""Encrustd Fashion Pvt Ltd, #636/1/2, Lakshmipura Main Road, Chikkabanavara Post, Abbigere, Bangalore - 560840 "",""Net Qty"":""1N "",""Manufactured By"":""Encrustd Fashion Pvt Ltd, #636/1/2, Lakshmipura Main Road, Chikkabanavara Post, Abbigere, Bangalore - 560840 "",""Country Of Origin"":""INDIA "",""Customer Care Address"":""AJIO, c/o Reliance Retail Limited, SS Plaza, 74/2 Outer Ring Road, 29th Main Road, BTM 1st Stage, BTM Layout, Bangalore 560068, Karnataka, INDIA. Ph. 1800-889-9991. E-mail - customercare@ajio.com "",""Commodity"":""Women's Tshirts ""}",Tshirts,469182880_red,Ajio
02143512-2c53-4c70-9be8-d11e5f15bae6,https://udaan.com/listing/TLSARZ5L5541R958YLGEJ5YQHPN2VSM,Danish Silk Saree Satin Silk Woven Banarasi Saree (Rekha),Danish Silk Saree,https://udaan.azureedge.net/products/qmbktm0aws4wbp3th956.HEIC~^https://udaan.azureedge.net/products/1kdmrspr9jqolpojqiwj.HEIC~^,08-11-2022,1365,3.8,,,2200,"[{""Fabric"":[""Satin Silk""]},{""Clothing Design / Style"":[""Banarasi""]},{""Style Code"":[""2""]},{""Saree Length"":[""5.50 m""]},{""Packaging Type"":[""Loose Packing""]},{""Blouse Piece"":[""Yes""]},{""Occasion"":[""Wedding Wear""]},{""Color"":[""Green""]},{""Saree Border"":[""Zari""]},{""Ideal For"":[""Women""]},{""Catalog Name"":[""Rekha""]},{""Country of Origin"":[""India""]},{""Pattern"":[""Woven""]},{""Manufacturing Year"":[""06/2022""]},{""Collection Season"":[""All Seasons""]}]",0,,Women's Ethnic,TLSARZ5L5541R958YLGEJ5YQHPN2VSM,udaan
0214a4b1-9616-413d-9da7-24d10df28fe1,https://www.ajio.com/deaim-border-saree-with-blouse-piece/p/464442540_pink,Border Saree with Blouse Piece,DEAIM,https://assets.ajio.com/medias/sys_master/root/20220606/VHMf/629e1a13f997dd03e266944f/-473Wx593H-464442540-pink-MODEL.jpg~^https://assets.ajio.com/medias/sys_master/root/20220606/UtZ9/629e1a13f997dd03e26693e3/-473Wx593H-464442540-pink-MODEL2.jpg~^https://assets.ajio.com/medias/sys_master/root/20220606/7gVe/629e1a13f997dd03e26693e6/-473Wx593H-464442540-pink-MODEL3.jpg,08-06-2022,500,0,FS,"pink,maroon,brown,blue,wine,yellow,peach,navy,grey,olive,orange",1999,"Blouse length: 0.8 m,Saree length: 5.5 m,1 saree,The last image gives a detailed look of the blouse piece that comes with this saree (The model is wearing a blouse from our in-house wardrobe),Hand wash,Cotton,Product Code: 464442540002",0,"{""MRP"":""Rs. 1,999.00 inclusive of all taxes(MRP changes as per size selection) (MRP changes as per size selection)"",""Net Qty"":""1N "",""Marketed By"":""Deaim - Add.: Amroli, Surat, Gujarat-394107 "",""Manufactured By"":""Deaim Sales - Add.: Amroli, Surat, Gujarat-394107 "",""Country Of Origin"":""India "",""Customer Care Address"":""AJIO, c/o Reliance Retail Limited, SS Plaza, 74/2 Outer Ring Road, 29th Main Road, BTM 1st Stage, BTM Layout, Bangalore 560068, Karnataka, INDIA. Ph. 1800-889-9991. E-mail - customercare@ajio.com "",""Commodity"":""Women's Sarees ""}",Sarees,464442540_pink,Ajio
0214ab7e-ada4-4ad6-b90a-58e954c92da8,https://udaan.com/listing/TLWMF0YKRLQ9PGZQ0YGYQC4G7T242M5,"Fizik COUNTER EVA Daily Wear (Navy, 7 Uk (41 Eu), 8 Uk (42 Eu), 9 Uk (43 Eu), 10 Uk (44 Eu) Set Of 12, Slipper",Fizik,https://udaan.azureedge.net/products/b8ki05zbu2w5ijvk43dd.jpg~^https://udaan.azureedge.net/products/1aovyea5ecjiat0w20gz.jpg~^,20-08-2022,87,3.8,,,149,"[{""Sole Material"":[""Eva""]},{""Upper Material"":[""EVA""]},{""Shoe Size"":[""7 UK (41 EU)"",""8 UK (42 EU)"",""9 UK (43 EU)"",""10 UK (44 EU)""]},{""Shoe color"":[""Navy""]},{""Model Name"":[""COUNTER""]},{""Season"":[""ALL SEASONS""]},{""Packaging Type"":[""Branded Box""]},{""Occasion"":[""Daily Wear""]},{""Closure Type"":[""Slip-on""]},{""Manufacturing Year"":[""2022""]},{""Country of Origin"":[""India""]},{""Unit Box Breadth (in cm) (min 7-max 20)"":[""6""]},{""Unit Box Length (in cm) (min 20-max 40)"":[""6""]},{""Unit Box Height (in cm) (min 7-max 20)"":[""6""]},{""Unit Weight (in gram) (min 150-max 1000)"":[""100""]},{""Design Term"":[""T-Shape Men Flipflop""]},{""wmf_test"":[""FULLY""]},{""wmf_quantity"":[""BEST""]}]",0,,Footwear,TLWMF0YKRLQ9PGZQ0YGYQC4G7T242M5,udaan
0214e48c-8814-4144-9f37-4b3f863ad766,https://www.ajio.com/toteteca-solid-shoulder-bag/p/464601015_beige,Solid Shoulder Bag,TOTETECA,https://assets.ajio.com/medias/sys_master/root/20220707/TazN/62c61ca4f997dd03e2c0bd35/-473Wx593H-464601015-beige-MODEL.jpg~^https://assets.ajio.com/medias/sys_master/root/20220707/TBqf/62c61ca4f997dd03e2c0bcc0/-473Wx593H-464601015-beige-MODEL2.jpg~^https://assets.ajio.com/medias/sys_master/root/20220707/Oe38/62c61ca4f997dd03e2c0bcbe/-473Wx593H-464601015-beige-MODEL3.jpg,13-08-2022,928,0,OS,beige,2899,"Height: 27 cm,Store in a clean and dry environment, avoid contact with water & perfume,Polyurethane (PU),Package Contains: 1 Shoulder Bag,Product Code: 464601015001",0,"{""MRP"":""Rs. 2,899.00 inclusive of all taxes(MRP changes as per size selection) (MRP changes as per size selection)"",""Net Qty"":""1 N "",""Marketed By"":""Visionary Retail, C217 Antop Hill Warehousing Complex. Mumbai - 400037. "",""Manufactured By"":""Visionary Retail, C217 Antop Hill Warehousing Complex. Mumbai - 400037. "",""Country Of Origin"":""India "",""Customer Care Address"":""AJIO, c/o Reliance Retail Limited, SS Plaza, 74/2 Outer Ring Road, 29th Main Road, BTM 1st Stage, BTM Layout, Bangalore 560068, Karnataka, INDIA. Ph. 1800-889-9991. E-mail - customercare@ajio.com "",""Commodity"":""Women's Handbags ""}",Handbags,464601015_beige,Ajio
021556e2-b194-4350-b8e8-8e1ba074dc76,https://udaan.com/listing/TLWWS7QE4T520T0C38GCMY2GF5BNB2X,"Do Bhai Snd200 Premium Synthetic Smart Casual Soft Foam Sandal (Gray, 3 Uk (36 Eu), 4 Uk (37 Eu), 5 Uk (38 Eu), 6 Uk (39 Eu), 7 Uk (40 Eu), 8 Uk (41 Eu) Set Of 6, Snd200",Do Bhai,https://udaan.azureedge.net/products/4gyi0b8y0nj10uejrjiu.jpg~^https://udaan.azureedge.net/products/pac3hrr83o1lni696d7k.jpg~^,25-08-2022,246,3.1,,,999,"[{""Women Sandal Type"":[""Soft Foam Sandal""]},{""Sole Material"":[""TPU""]},{""Upper Material"":[""Premium Synthetic""]},{""Shoe Size"":[""3 UK (36 EU)"",""4 UK (37 EU)"",""5 UK (38 EU)"",""6 UK (39 EU)"",""7 UK (40 EU)"",""8 UK (41 EU)""]},{""Shoe color"":[""Gray""]},{""Model Name"":[""Snd200""]},{""Season"":[""Spring Summer 2022""]},{""Packaging Type"":[""Branded Box""]},{""Occasion"":[""Smart Casual""]},{""Closure Type"":[""Ankle Straps""]},{""Manufacturing Year"":[""2022""]},{""Country of Origin"":[""India""]}]",0,,Footwear,TLWWS7QE4T520T0C38GCMY2GF5BNB2X,udaan
02155851-5248-4bf2-8225-0dbe9631a148,https://www.bijnis.com/product/Simplex/1742040,Simplex 329,Simplex,"https://ik.imagekit.io/shoekonnect/tr:w-500,tr:h-auto,pr-true/PRODUCTION/uploads/uploadfile_1-9b722d1e-b68b-4a25-b674-3b0d00c47901.jpeg,https://ik.imagekit.io/shoekonnect/tr:w-500,tr:h-auto,pr-true/PRODUCTION/uploads/uploadfile_2-02cad6e2-8bbf-4041-ba8b-1e61e47980de.jpeg,https://ik.imagekit.io/shoekonnect/tr:w-500,tr:h-auto,pr-true/PRODUCTION/uploads/uploadfile_3-12ef84ce-1fc8-468a-9c25-135bb79b5992.jpeg,https://ik.imagekit.io/shoekonnect/tr:w-500,tr:h-auto,pr-true/PRODUCTION/uploads/uploadfile_4-842edc65-30d7-45c8-9318-732adf56ffa8.jpeg",25-07-2022,260,0,"7/1, 8/1, 9/2, 10/1, 11/1",,529,"{""Category"":""Women Canvas/Sneakers"",""Color"":""Brown, Maroon"",""Sole"":""Air Mix"",""Upper Material"":""Synthetic Nylon"",""Packaging Type"":""Branded Box"",""Lining"":""Synthetic Lycra"",""Material"":""Synthetic"",""Made in"":""India""}",0,"{""moq"":""6 Pairs"",""achievements"":[""47% Repeat Order""],""retail"":""45%"",""sold_by"":""Arnx Online Sales"",""gst"":"" ?31.20 (12.00% GST Benefit)"",""gst_selling_price"":""?291.2""}",women_Casuals,1742040,bijnis
02159156-5ae6-4157-9ff7-c3fc191a0d46,https://ajiobusiness.com/storefront/ProductDetails/464796630,Georgette Printed Regular Saree,TODAY DEAL,~^https://assets.ajio.com/b2b/medias/sys_master/root/h46/h13/52218419314718/9512cecd-92de-42df-b0a1-ab6f3f6f8f00-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h80/h12/52218418495518/9512cecd-92de-42df-b0a1-ab6f3f6f8f00-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h1a/h51/52218416824350/9512cecd-92de-42df-b0a1-ab6f3f6f8f00-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h56/h73/52218422067230/ad3b04d6-89ee-4fb5-9f47-5e6e80a24a02-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h66/hde/52218421477406/ad3b04d6-89ee-4fb5-9f47-5e6e80a24a02-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h5e/haf/52218420363294/ad3b04d6-89ee-4fb5-9f47-5e6e80a24a02-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h15/h74/52218424229918/43f88dd9-37c0-4a89-83c2-3d0e8a10a5d2-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h81/h52/52218423640094/43f88dd9-37c0-4a89-83c2-3d0e8a10a5d2-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h4b/h70/52218422722590/43f88dd9-37c0-4a89-83c2-3d0e8a10a5d2-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h47/he7/52218425933854/3ca07b84-2892-48f4-978f-d3f5b9db8c03-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h66/h78/52218425409566/3ca07b84-2892-48f4-978f-d3f5b9db8c03-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h00/h7c/52218424557598/3ca07b84-2892-48f4-978f-d3f5b9db8c03-239Wx300H.jpg,28-09-2022,234,0,,,1299,"{""Length of Saree(UOM)"":""mtr"",""Packaging Type"":""Polyethene"",""Product Name"":""Regular Saree"",""Saree Length"":""6.3"",""With Blouse"":""With Blouse"",""Occasion Type"":""Daily""}",469.38,,Sarees,464796630,Ajio_b
0215bd88-a844-456a-8e92-0c138725e773,https://ajiobusiness.com/storefront/ProductDetails/420322073,Cotton Printed Sweatshirt,BLUE TREND,~^https://assets.ajio.com/b2b/medias/sys_master/root/h37/hdd/32569015074846/6df27065-bb98-4b2d-857e-1a88f4131ce4-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hf5/h79/32569012781086/6df27065-bb98-4b2d-857e-1a88f4131ce4-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h85/h1a/32569012518942/6df27065-bb98-4b2d-857e-1a88f4131ce4-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h4f/hdf/32569017040926/26362c85-ac04-482e-93b0-623737e2d10f-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h2c/h95/32569016713246/26362c85-ac04-482e-93b0-623737e2d10f-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/ha6/he0/32569015271454/26362c85-ac04-482e-93b0-623737e2d10f-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h93/hec/32569019072542/7542258f-9ee0-4bf3-b166-6a9d526aa341-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hf0/h88/32569018744862/7542258f-9ee0-4bf3-b166-6a9d526aa341-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h63/h2c/32569017237534/7542258f-9ee0-4bf3-b166-6a9d526aa341-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hfd/h75/32569020645406/e71e2f52-31b2-4a39-9dbf-1f255ef8fa80-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h9c/h6d/32569020252190/e71e2f52-31b2-4a39-9dbf-1f255ef8fa80-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h90/h1b/32569019334686/e71e2f52-31b2-4a39-9dbf-1f255ef8fa80-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h58/h4b/32569021890590/74ddea22-59fd-4f16-a159-8c0bd2a3bd80-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hb0/he6/32569021497374/74ddea22-59fd-4f16-a159-8c0bd2a3bd80-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h40/h45/32569020940318/74ddea22-59fd-4f16-a159-8c0bd2a3bd80-239Wx300H.jpg,27-09-2022,264,0,,,699,"{""Reversible"":""No"",""Sleeve Length"":""Full-length"",""Product Name"":""Sweatshirt""}",792.85,,Sweatshirts & Hoodies,420322073,Ajio_b
